Project,Resource,Segment Start,Segment End,Soft Allocation
ID1022,alexRiviera,01.Mar.2025,01.Apr.2025,0.0
ID1022,alexRiviera,01.Apr.2025,01.May.2025,0.0
ID1022,alexRiviera,01.May.2025,01.Jun.2025,0.0
ID1022,alexRiviera,01.Jun.2025,01.Jul.2025,0.0
ID1022,alexRiviera,01.Jul.2025,01.Aug.2025,0.0
ID1022,alexRiviera,01.Aug.2025,01.Sep.2025,0.0
ID1022,alexRiviera,01.Sep.2025,01.Oct.2025,0.0
ID1022,alexRiviera,01.Oct.2025,01.Nov.2025,0.0
ID1022,alexRiviera,01.Nov.2025,01.Dec.2025,0.0
ID1022,alexRiviera,01.Dec.2025,01.Jan.2026,0.0
ID1023,joySutherland,01.Jan.2023,01.Feb.2023,0.0
ID1023,joySutherland,01.Feb.2023,01.Mar.2023,0.0
ID1023,joySutherland,01.Mar.2023,01.Apr.2023,0.0
ID1023,joySutherland,01.Apr.2023,01.May.2023,0.0
ID1023,joySutherland,01.May.2023,01.Jun.2023,0.0
ID1023,joySutherland,01.Jun.2023,01.Jul.2023,0.0
ID1023,joySutherland,01.Jul.2023,01.Aug.2023,0.0
ID1023,joySutherland,01.Aug.2023,01.Sep.2023,0.0
ID1023,joySutherland,01.Sep.2023,01.Oct.2023,0.0
ID1023,joySutherland,01.Oct.2023,01.Nov.2023,0.0
ID1023,joySutherland,01.Nov.2023,01.Dec.2023,0.0
ID1023,joySutherland,01.Dec.2023,01.Jan.2024,0.0
ID1023,joySutherland,01.Jan.2024,01.Feb.2024,0.0
ID1023,joySutherland,01.Feb.2024,01.Mar.2024,0.0
ID1023,joySutherland,01.Mar.2024,01.Apr.2024,0.0
ID1023,joySutherland,01.Apr.2024,01.May.2024,0.0
ID1023,joySutherland,01.May.2024,01.Jun.2024,0.0
ID1023,joySutherland,01.Jun.2024,01.Jul.2024,0.0
ID1023,joySutherland,01.Jul.2024,01.Aug.2024,0.0
ID1023,joySutherland,01.Aug.2024,01.Sep.2024,0.0
ID1023,joySutherland,01.Sep.2024,01.Oct.2024,0.0
ID1023,joySutherland,01.Oct.2024,01.Nov.2024,0.0
ID1023,joySutherland,01.Nov.2024,01.Dec.2024,0.0
ID1023,joySutherland,01.Dec.2024,01.Jan.2025,0.0
ID1023,joySutherland,01.Jan.2025,01.Feb.2025,0.0
ID1023,joySutherland,01.Feb.2025,01.Mar.2025,0.0
ID1023,joySutherland,01.Mar.2025,01.Apr.2025,0.0
ID1023,joySutherland,01.Apr.2025,01.May.2025,0.0
ID1023,joySutherland,01.May.2025,01.Jun.2025,0.0
ID1023,joySutherland,01.Jun.2025,01.Jul.2025,0.0
ID1023,joySutherland,01.Jul.2025,01.Aug.2025,0.0
ID1023,joySutherland,01.Aug.2025,01.Sep.2025,0.0
ID1023,joySutherland,01.Sep.2025,01.Oct.2025,0.0
ID1023,joySutherland,01.Oct.2025,01.Nov.2025,0.0
ID1023,joySutherland,01.Nov.2025,01.Dec.2025,0.0
ID1023,joySutherland,01.Dec.2025,01.Jan.2026,0.0
ID1023,csk.testEngineer,01.Jan.2023,01.Feb.2023,0.0
ID1023,csk.testEngineer,01.Feb.2023,01.Mar.2023,0.0
ID1023,csk.testEngineer,01.Mar.2023,01.Apr.2023,0.0
ID1023,csk.testEngineer,01.Apr.2023,01.May.2023,0.0
ID1023,csk.testEngineer,01.May.2023,01.Jun.2023,0.0
ID1023,csk.testEngineer,01.Jun.2023,01.Jul.2023,0.0
ID1023,csk.testEngineer,01.Jul.2023,01.Aug.2023,0.0
ID1023,csk.testEngineer,01.Aug.2023,01.Sep.2023,0.0
ID1023,csk.testEngineer,01.Sep.2023,01.Oct.2023,0.0
ID1023,csk.testEngineer,01.Oct.2023,01.Nov.2023,0.0
ID1023,csk.testEngineer,01.Nov.2023,01.Dec.2023,0.0
ID1023,csk.testEngineer,01.Dec.2023,01.Jan.2024,0.0
ID1023,csk.testEngineer,01.Jan.2024,01.Feb.2024,0.0
ID1023,csk.testEngineer,01.Feb.2024,01.Mar.2024,0.0
ID1023,csk.testEngineer,01.Mar.2024,01.Apr.2024,0.0
ID1023,csk.testEngineer,01.Apr.2024,01.May.2024,0.0
ID1023,csk.testEngineer,01.May.2024,01.Jun.2024,0.0
ID1023,csk.testEngineer,01.Jun.2024,01.Jul.2024,0.0
ID1023,csk.testEngineer,01.Jul.2024,01.Aug.2024,0.0
ID1023,csk.testEngineer,01.Aug.2024,01.Sep.2024,0.0
ID1023,csk.testEngineer,01.Sep.2024,01.Oct.2024,0.0
ID1023,csk.testEngineer,01.Oct.2024,01.Nov.2024,0.0
ID1023,csk.testEngineer,01.Nov.2024,01.Dec.2024,0.0
ID1023,csk.testEngineer,01.Dec.2024,01.Jan.2025,0.0
ID1023,csk.testEngineer,01.Jan.2025,01.Feb.2025,0.0
ID1023,csk.testEngineer,01.Feb.2025,01.Mar.2025,0.0
ID1023,csk.testEngineer,01.Mar.2025,01.Apr.2025,0.0
ID1023,csk.testEngineer,01.Apr.2025,01.May.2025,0.0
ID1023,csk.testEngineer,01.May.2025,01.Jun.2025,0.0
ID1023,csk.testEngineer,01.Jun.2025,01.Jul.2025,0.0
ID1023,csk.testEngineer,01.Jul.2025,01.Aug.2025,0.0
ID1023,csk.testEngineer,01.Aug.2025,01.Sep.2025,0.0
ID1023,csk.testEngineer,01.Sep.2025,01.Oct.2025,0.0
ID1023,csk.testEngineer,01.Oct.2025,01.Nov.2025,0.0
ID1023,csk.testEngineer,01.Nov.2025,01.Dec.2025,0.0
ID1023,csk.testEngineer,01.Dec.2025,01.Jan.2026,0.0
ID1023,csk.businessAnalyst,01.Jan.2023,01.Feb.2023,0.0
ID1023,csk.businessAnalyst,01.Feb.2023,01.Mar.2023,0.0
ID1023,csk.businessAnalyst,01.Mar.2023,01.Apr.2023,0.0
ID1023,csk.businessAnalyst,01.Apr.2023,01.May.2023,0.0
ID1023,csk.businessAnalyst,01.May.2023,01.Jun.2023,0.0
ID1023,csk.businessAnalyst,01.Jun.2023,01.Jul.2023,0.0
ID1023,csk.businessAnalyst,01.Jul.2023,01.Aug.2023,0.0
ID1023,csk.businessAnalyst,01.Aug.2023,01.Sep.2023,0.0
ID1023,csk.businessAnalyst,01.Sep.2023,01.Oct.2023,0.0
ID1023,csk.businessAnalyst,01.Oct.2023,01.Nov.2023,0.0
ID1023,csk.businessAnalyst,01.Nov.2023,01.Dec.2023,0.0
ID1023,csk.businessAnalyst,01.Dec.2023,01.Jan.2024,0.0
ID1023,csk.businessAnalyst,01.Jan.2024,01.Feb.2024,0.0
ID1023,csk.businessAnalyst,01.Feb.2024,01.Mar.2024,0.0
ID1023,csk.businessAnalyst,01.Mar.2024,01.Apr.2024,0.0
ID1023,csk.businessAnalyst,01.Apr.2024,01.May.2024,0.0
ID1023,csk.businessAnalyst,01.May.2024,01.Jun.2024,0.0
ID1023,csk.businessAnalyst,01.Jun.2024,01.Jul.2024,0.0
ID1023,csk.businessAnalyst,01.Jul.2024,01.Aug.2024,0.0
ID1023,csk.businessAnalyst,01.Aug.2024,01.Sep.2024,0.0
ID1023,csk.businessAnalyst,01.Sep.2024,01.Oct.2024,0.0
ID1023,csk.businessAnalyst,01.Oct.2024,01.Nov.2024,0.0
ID1023,csk.businessAnalyst,01.Nov.2024,01.Dec.2024,0.0
ID1023,csk.businessAnalyst,01.Dec.2024,01.Jan.2025,0.0
ID1023,csk.businessAnalyst,01.Jan.2025,01.Feb.2025,0.0
ID1023,csk.businessAnalyst,01.Feb.2025,01.Mar.2025,0.0
ID1023,csk.businessAnalyst,01.Mar.2025,01.Apr.2025,0.0
ID1023,csk.businessAnalyst,01.Apr.2025,01.May.2025,0.0
ID1023,csk.businessAnalyst,01.May.2025,01.Jun.2025,0.0
ID1023,csk.businessAnalyst,01.Jun.2025,01.Jul.2025,0.0
ID1023,csk.businessAnalyst,01.Jul.2025,01.Aug.2025,0.0
ID1023,csk.businessAnalyst,01.Aug.2025,01.Sep.2025,0.0
ID1023,csk.businessAnalyst,01.Sep.2025,01.Oct.2025,0.0
ID1023,csk.businessAnalyst,01.Oct.2025,01.Nov.2025,0.0
ID1023,csk.businessAnalyst,01.Nov.2025,01.Dec.2025,0.0
ID1023,csk.businessAnalyst,01.Dec.2025,01.Jan.2026,0.0
ID1023,csk.storageArchitect,01.Jan.2023,01.Feb.2023,0.0
ID1023,csk.storageArchitect,01.Feb.2023,01.Mar.2023,0.0
ID1023,csk.storageArchitect,01.Mar.2023,01.Apr.2023,0.0
ID1023,csk.storageArchitect,01.Apr.2023,01.May.2023,0.0
ID1023,csk.storageArchitect,01.May.2023,01.Jun.2023,0.0
ID1023,csk.storageArchitect,01.Jun.2023,01.Jul.2023,0.0
ID1023,csk.storageArchitect,01.Jul.2023,01.Aug.2023,0.0
ID1023,csk.storageArchitect,01.Aug.2023,01.Sep.2023,0.0
ID1023,csk.storageArchitect,01.Sep.2023,01.Oct.2023,0.0
ID1023,csk.storageArchitect,01.Oct.2023,01.Nov.2023,0.0
ID1023,csk.storageArchitect,01.Nov.2023,01.Dec.2023,0.0
ID1023,csk.storageArchitect,01.Dec.2023,01.Jan.2024,0.0
ID1023,csk.storageArchitect,01.Jan.2024,01.Feb.2024,0.0
ID1023,csk.storageArchitect,01.Feb.2024,01.Mar.2024,0.0
ID1023,csk.storageArchitect,01.Mar.2024,01.Apr.2024,0.0
ID1023,csk.storageArchitect,01.Apr.2024,01.May.2024,0.0
ID1023,csk.storageArchitect,01.May.2024,01.Jun.2024,0.0
ID1023,csk.storageArchitect,01.Jun.2024,01.Jul.2024,0.0
ID1023,csk.storageArchitect,01.Jul.2024,01.Aug.2024,0.0
ID1023,csk.storageArchitect,01.Aug.2024,01.Sep.2024,0.0
ID1023,csk.storageArchitect,01.Sep.2024,01.Oct.2024,0.0
ID1023,csk.storageArchitect,01.Oct.2024,01.Nov.2024,0.0
ID1023,csk.storageArchitect,01.Nov.2024,01.Dec.2024,0.0
ID1023,csk.storageArchitect,01.Dec.2024,01.Jan.2025,0.0
ID1023,csk.storageArchitect,01.Jan.2025,01.Feb.2025,0.0
ID1023,csk.storageArchitect,01.Feb.2025,01.Mar.2025,0.0
ID1023,csk.storageArchitect,01.Mar.2025,01.Apr.2025,0.0
ID1023,csk.storageArchitect,01.Apr.2025,01.May.2025,0.0
ID1023,csk.storageArchitect,01.May.2025,01.Jun.2025,0.0
ID1023,csk.storageArchitect,01.Jun.2025,01.Jul.2025,0.0
ID1023,csk.storageArchitect,01.Jul.2025,01.Aug.2025,0.0
ID1023,csk.storageArchitect,01.Aug.2025,01.Sep.2025,0.0
ID1023,csk.storageArchitect,01.Sep.2025,01.Oct.2025,0.0
ID1023,csk.storageArchitect,01.Oct.2025,01.Nov.2025,0.0
ID1023,csk.storageArchitect,01.Nov.2025,01.Dec.2025,0.0
ID1023,csk.storageArchitect,01.Dec.2025,01.Jan.2026,0.0
ID1023,csk.networkEngineer,01.Jan.2023,01.Feb.2023,0.0
ID1023,csk.networkEngineer,01.Feb.2023,01.Mar.2023,0.0
ID1023,csk.networkEngineer,01.Mar.2023,01.Apr.2023,0.0
ID1023,csk.networkEngineer,01.Apr.2023,01.May.2023,0.0
ID1023,csk.networkEngineer,01.May.2023,01.Jun.2023,0.0
ID1023,csk.networkEngineer,01.Jun.2023,01.Jul.2023,0.0
ID1023,csk.networkEngineer,01.Jul.2023,01.Aug.2023,0.0
ID1023,csk.networkEngineer,01.Aug.2023,01.Sep.2023,0.0
ID1023,csk.networkEngineer,01.Sep.2023,01.Oct.2023,0.0
ID1023,csk.networkEngineer,01.Oct.2023,01.Nov.2023,0.0
ID1023,csk.networkEngineer,01.Nov.2023,01.Dec.2023,0.0
ID1023,csk.networkEngineer,01.Dec.2023,01.Jan.2024,0.0
ID1023,csk.networkEngineer,01.Jan.2024,01.Feb.2024,0.0
ID1023,csk.networkEngineer,01.Feb.2024,01.Mar.2024,0.0
ID1023,csk.networkEngineer,01.Mar.2024,01.Apr.2024,0.0
ID1023,csk.networkEngineer,01.Apr.2024,01.May.2024,0.0
ID1023,csk.networkEngineer,01.May.2024,01.Jun.2024,0.0
ID1023,csk.networkEngineer,01.Jun.2024,01.Jul.2024,0.0
ID1023,csk.networkEngineer,01.Jul.2024,01.Aug.2024,0.0
ID1023,csk.networkEngineer,01.Aug.2024,01.Sep.2024,0.0
ID1023,csk.networkEngineer,01.Sep.2024,01.Oct.2024,0.0
ID1023,csk.networkEngineer,01.Oct.2024,01.Nov.2024,0.0
ID1023,csk.networkEngineer,01.Nov.2024,01.Dec.2024,0.0
ID1023,csk.networkEngineer,01.Dec.2024,01.Jan.2025,0.0
ID1023,csk.networkEngineer,01.Jan.2025,01.Feb.2025,0.0
ID1023,csk.networkEngineer,01.Feb.2025,01.Mar.2025,0.0
ID1023,csk.networkEngineer,01.Mar.2025,01.Apr.2025,0.0
ID1023,csk.networkEngineer,01.Apr.2025,01.May.2025,0.0
ID1023,csk.networkEngineer,01.May.2025,01.Jun.2025,0.0
ID1023,csk.networkEngineer,01.Jun.2025,01.Jul.2025,0.0
ID1023,csk.networkEngineer,01.Jul.2025,01.Aug.2025,0.0
ID1023,csk.networkEngineer,01.Aug.2025,01.Sep.2025,0.0
ID1023,csk.networkEngineer,01.Sep.2025,01.Oct.2025,0.0
ID1023,csk.networkEngineer,01.Oct.2025,01.Nov.2025,0.0
ID1023,csk.networkEngineer,01.Nov.2025,01.Dec.2025,0.0
ID1023,csk.networkEngineer,01.Dec.2025,01.Jan.2026,0.0
ID2032,ritaCohen,01.Jan.2023,01.Feb.2023,0.0
ID2032,ritaCohen,01.Feb.2023,01.Mar.2023,0.0
ID2032,ritaCohen,01.Mar.2023,01.Apr.2023,0.0
ID2032,ritaCohen,01.Apr.2023,01.May.2023,0.0
ID2032,ritaCohen,01.May.2023,01.Jun.2023,0.0
ID2032,ritaCohen,01.Jun.2023,01.Jul.2023,0.0
ID2032,ritaCohen,01.Jul.2023,01.Aug.2023,0.0
ID2032,ritaCohen,01.Aug.2023,01.Sep.2023,0.0
ID2032,ritaCohen,01.Sep.2023,01.Oct.2023,0.0
ID2032,ritaCohen,01.Oct.2023,01.Nov.2023,0.0
ID2032,ritaCohen,01.Nov.2023,01.Dec.2023,0.0
ID2032,ritaCohen,01.Dec.2023,01.Jan.2024,0.0
ID2032,ritaCohen,01.Jan.2024,01.Feb.2024,0.0
ID2032,ritaCohen,01.Feb.2024,01.Mar.2024,0.0
ID2032,ritaCohen,01.Mar.2024,01.Apr.2024,0.0
ID2032,ritaCohen,01.Apr.2024,01.May.2024,0.0
ID2032,ritaCohen,01.May.2024,01.Jun.2024,0.0
ID2032,ritaCohen,01.Jun.2024,01.Jul.2024,0.0
ID2032,ritaCohen,01.Jul.2024,01.Aug.2024,0.0
ID2032,ritaCohen,01.Aug.2024,01.Sep.2024,0.0
ID2032,ritaCohen,01.Sep.2024,01.Oct.2024,0.0
ID2032,ritaCohen,01.Oct.2024,01.Nov.2024,0.0
ID2032,ritaCohen,01.Nov.2024,01.Dec.2024,0.0
ID2032,ritaCohen,01.Dec.2024,01.Jan.2025,0.0
ID2032,ritaCohen,01.Jan.2025,01.Feb.2025,0.0
ID2032,ritaCohen,01.Feb.2025,01.Mar.2025,0.0
ID2032,ritaCohen,01.Mar.2025,01.Apr.2025,0.0
ID2032,ritaCohen,01.Apr.2025,01.May.2025,0.0
ID2032,ritaCohen,01.May.2025,01.Jun.2025,0.0
ID2032,ritaCohen,01.Jun.2025,01.Jul.2025,0.0
ID2032,ritaCohen,01.Jul.2025,01.Aug.2025,0.0
ID2032,ritaCohen,01.Aug.2025,01.Sep.2025,0.0
ID2032,ritaCohen,01.Sep.2025,01.Oct.2025,0.0
ID2032,ritaCohen,01.Oct.2025,01.Nov.2025,0.0
ID2032,ritaCohen,01.Nov.2025,01.Dec.2025,0.0
ID2032,ritaCohen,01.Dec.2025,01.Jan.2026,0.0
ID2032,edCarmen,01.Jan.2023,01.Feb.2023,0.0
ID2032,edCarmen,01.Feb.2023,01.Mar.2023,0.0
ID2032,edCarmen,01.Mar.2023,01.Apr.2023,0.0
ID2032,edCarmen,01.Apr.2023,01.May.2023,0.0
ID2032,edCarmen,01.May.2023,01.Jun.2023,0.0
ID2032,edCarmen,01.Jun.2023,01.Jul.2023,0.0
ID2032,edCarmen,01.Jul.2023,01.Aug.2023,0.0
ID2032,edCarmen,01.Aug.2023,01.Sep.2023,0.0
ID2032,edCarmen,01.Sep.2023,01.Oct.2023,0.0
ID2032,edCarmen,01.Oct.2023,01.Nov.2023,0.0
ID2032,edCarmen,01.Nov.2023,01.Dec.2023,0.0
ID2032,edCarmen,01.Dec.2023,01.Jan.2024,0.0
ID2032,edCarmen,01.Jan.2024,01.Feb.2024,0.0
ID2032,edCarmen,01.Feb.2024,01.Mar.2024,0.0
ID2032,edCarmen,01.Mar.2024,01.Apr.2024,0.0
ID2032,edCarmen,01.Apr.2024,01.May.2024,0.0
ID2032,edCarmen,01.May.2024,01.Jun.2024,0.0
ID2032,edCarmen,01.Jun.2024,01.Jul.2024,0.0
ID2032,edCarmen,01.Jul.2024,01.Aug.2024,0.0
ID2032,edCarmen,01.Aug.2024,01.Sep.2024,0.0
ID2032,edCarmen,01.Sep.2024,01.Oct.2024,0.0
ID2032,edCarmen,01.Oct.2024,01.Nov.2024,0.0
ID2032,edCarmen,01.Nov.2024,01.Dec.2024,0.0
ID2032,edCarmen,01.Dec.2024,01.Jan.2025,0.0
ID2032,edCarmen,01.Jan.2025,01.Feb.2025,0.0
ID2032,edCarmen,01.Feb.2025,01.Mar.2025,0.0
ID2032,edCarmen,01.Mar.2025,01.Apr.2025,0.0
ID2032,edCarmen,01.Apr.2025,01.May.2025,0.0
ID2032,edCarmen,01.May.2025,01.Jun.2025,0.0
ID2032,edCarmen,01.Jun.2025,01.Jul.2025,0.0
ID2032,edCarmen,01.Jul.2025,01.Aug.2025,0.0
ID2032,edCarmen,01.Aug.2025,01.Sep.2025,0.0
ID2032,edCarmen,01.Sep.2025,01.Oct.2025,0.0
ID2032,edCarmen,01.Oct.2025,01.Nov.2025,0.0
ID2032,edCarmen,01.Nov.2025,01.Dec.2025,0.0
ID2032,edCarmen,01.Dec.2025,01.Jan.2026,0.0
ID2032,nicoleChasen,01.Jan.2023,01.Feb.2023,0.0
ID2032,nicoleChasen,01.Feb.2023,01.Mar.2023,0.0
ID2032,nicoleChasen,01.Mar.2023,01.Apr.2023,0.0
ID2032,nicoleChasen,01.Apr.2023,01.May.2023,0.0
ID2032,nicoleChasen,01.May.2023,01.Jun.2023,0.0
ID2032,nicoleChasen,01.Jun.2023,01.Jul.2023,0.0
ID2032,nicoleChasen,01.Jul.2023,01.Aug.2023,0.0
ID2032,nicoleChasen,01.Aug.2023,01.Sep.2023,0.0
ID2032,nicoleChasen,01.Sep.2023,01.Oct.2023,0.0
ID2032,nicoleChasen,01.Oct.2023,01.Nov.2023,0.0
ID2032,nicoleChasen,01.Nov.2023,01.Dec.2023,0.0
ID2032,nicoleChasen,01.Dec.2023,01.Jan.2024,0.0
ID2032,nicoleChasen,01.Jan.2024,01.Feb.2024,0.0
ID2032,nicoleChasen,01.Feb.2024,01.Mar.2024,0.0
ID2032,nicoleChasen,01.Mar.2024,01.Apr.2024,0.0
ID2032,nicoleChasen,01.Apr.2024,01.May.2024,0.0
ID2032,nicoleChasen,01.May.2024,01.Jun.2024,0.0
ID2032,nicoleChasen,01.Jun.2024,01.Jul.2024,0.0
ID2032,nicoleChasen,01.Jul.2024,01.Aug.2024,0.0
ID2032,nicoleChasen,01.Aug.2024,01.Sep.2024,0.0
ID2032,nicoleChasen,01.Sep.2024,01.Oct.2024,0.0
ID2032,nicoleChasen,01.Oct.2024,01.Nov.2024,0.0
ID2032,nicoleChasen,01.Nov.2024,01.Dec.2024,0.0
ID2032,nicoleChasen,01.Dec.2024,01.Jan.2025,0.0
ID2032,nicoleChasen,01.Jan.2025,01.Feb.2025,0.0
ID2032,nicoleChasen,01.Feb.2025,01.Mar.2025,0.0
ID2032,nicoleChasen,01.Mar.2025,01.Apr.2025,0.0
ID2032,nicoleChasen,01.Apr.2025,01.May.2025,0.0
ID2032,nicoleChasen,01.May.2025,01.Jun.2025,0.0
ID2032,nicoleChasen,01.Jun.2025,01.Jul.2025,0.0
ID2032,nicoleChasen,01.Jul.2025,01.Aug.2025,0.0
ID2032,nicoleChasen,01.Aug.2025,01.Sep.2025,0.0
ID2032,nicoleChasen,01.Sep.2025,01.Oct.2025,0.0
ID2032,nicoleChasen,01.Oct.2025,01.Nov.2025,0.0
ID2032,nicoleChasen,01.Nov.2025,01.Dec.2025,0.0
ID2032,nicoleChasen,01.Dec.2025,01.Jan.2026,0.0
OW1001,tomMorris,01.Jan.2023,01.Feb.2023,0.0
OW1001,tomMorris,01.Feb.2023,01.Mar.2023,0.0
OW1001,tomMorris,01.Mar.2023,01.Apr.2023,0.0
OW1001,tomMorris,01.Apr.2023,01.May.2023,0.0
OW1001,tomMorris,01.May.2023,01.Jun.2023,0.0
OW1001,tomMorris,01.Jun.2023,01.Jul.2023,0.0
OW1001,tomMorris,01.Jul.2023,01.Aug.2023,0.0
OW1001,tomMorris,01.Aug.2023,01.Sep.2023,0.0
OW1001,tomMorris,01.Sep.2023,01.Oct.2023,0.0
OW1001,tomMorris,01.Oct.2023,01.Nov.2023,0.0
OW1001,tomMorris,01.Nov.2023,01.Dec.2023,0.0
OW1001,tomMorris,01.Dec.2023,01.Jan.2024,0.0
OW1001,tomMorris,01.Jan.2024,01.Feb.2024,0.0
OW1001,tomMorris,01.Feb.2024,01.Mar.2024,0.0
OW1001,tomMorris,01.Mar.2024,01.Apr.2024,0.0
OW1001,tomMorris,01.Apr.2024,01.May.2024,0.0
OW1001,tomMorris,01.May.2024,01.Jun.2024,0.0
OW1001,tomMorris,01.Jun.2024,01.Jul.2024,0.0
OW1001,tomMorris,01.Jul.2024,01.Aug.2024,0.0
OW1001,tomMorris,01.Aug.2024,01.Sep.2024,0.0
OW1001,tomMorris,01.Sep.2024,01.Oct.2024,0.0
OW1001,tomMorris,01.Oct.2024,01.Nov.2024,0.0
OW1001,tomMorris,01.Nov.2024,01.Dec.2024,0.0
OW1001,tomMorris,01.Dec.2024,01.Jan.2025,0.0
OW1001,tomMorris,01.Jan.2025,01.Feb.2025,0.0
OW1001,tomMorris,01.Feb.2025,01.Mar.2025,0.0
OW1001,tomMorris,01.Mar.2025,01.Apr.2025,0.0
OW1001,tomMorris,01.Apr.2025,01.May.2025,0.0
OW1001,tomMorris,01.May.2025,01.Jun.2025,0.0
OW1001,tomMorris,01.Jun.2025,01.Jul.2025,0.0
OW1001,tomMorris,01.Jul.2025,01.Aug.2025,0.0
OW1001,tomMorris,01.Aug.2025,01.Sep.2025,0.0
OW1001,tomMorris,01.Sep.2025,01.Oct.2025,0.0
OW1001,tomMorris,01.Oct.2025,01.Nov.2025,0.0
OW1001,tomMorris,01.Nov.2025,01.Dec.2025,0.0
OW1001,tomMorris,01.Dec.2025,01.Jan.2026,0.0
OW1002,tomMorris,01.Jan.2023,01.Feb.2023,0.0
OW1002,tomMorris,01.Feb.2023,01.Mar.2023,0.0
OW1002,tomMorris,01.Mar.2023,01.Apr.2023,0.0
OW1002,tomMorris,01.Apr.2023,01.May.2023,0.0
OW1002,tomMorris,01.May.2023,01.Jun.2023,0.0
OW1002,tomMorris,01.Jun.2023,01.Jul.2023,0.0
OW1002,tomMorris,01.Jul.2023,01.Aug.2023,0.0
OW1002,tomMorris,01.Aug.2023,01.Sep.2023,0.0
OW1002,tomMorris,01.Sep.2023,01.Oct.2023,0.0
OW1002,tomMorris,01.Oct.2023,01.Nov.2023,0.0
OW1002,tomMorris,01.Nov.2023,01.Dec.2023,0.0
OW1002,tomMorris,01.Dec.2023,01.Jan.2024,0.0
OW1002,tomMorris,01.Jan.2024,01.Feb.2024,0.0
OW1002,tomMorris,01.Feb.2024,01.Mar.2024,0.0
OW1002,tomMorris,01.Mar.2024,01.Apr.2024,0.0
OW1002,tomMorris,01.Apr.2024,01.May.2024,0.0
OW1002,tomMorris,01.May.2024,01.Jun.2024,0.0
OW1002,tomMorris,01.Jun.2024,01.Jul.2024,0.0
OW1002,tomMorris,01.Jul.2024,01.Aug.2024,0.0
OW1002,tomMorris,01.Aug.2024,01.Sep.2024,0.0
OW1002,tomMorris,01.Sep.2024,01.Oct.2024,0.0
OW1002,tomMorris,01.Oct.2024,01.Nov.2024,0.0
OW1002,tomMorris,01.Nov.2024,01.Dec.2024,0.0
OW1002,tomMorris,01.Dec.2024,01.Jan.2025,0.0
OW1002,tomMorris,01.Jan.2025,01.Feb.2025,0.0
OW1002,tomMorris,01.Feb.2025,01.Mar.2025,0.0
OW1002,tomMorris,01.Mar.2025,01.Apr.2025,0.0
OW1002,tomMorris,01.Apr.2025,01.May.2025,0.0
OW1002,tomMorris,01.May.2025,01.Jun.2025,0.0
OW1002,tomMorris,01.Jun.2025,01.Jul.2025,0.0
OW1002,tomMorris,01.Jul.2025,01.Aug.2025,0.0
OW1002,tomMorris,01.Aug.2025,01.Sep.2025,0.0
OW1002,tomMorris,01.Sep.2025,01.Oct.2025,0.0
OW1002,tomMorris,01.Oct.2025,01.Nov.2025,0.0
OW1002,tomMorris,01.Nov.2025,01.Dec.2025,0.0
OW1002,tomMorris,01.Dec.2025,01.Jan.2026,0.0
OW1003,nicoleLewis,01.Jan.2023,01.Feb.2023,0.0
OW1003,nicoleLewis,01.Feb.2023,01.Mar.2023,0.0
OW1003,nicoleLewis,01.Mar.2023,01.Apr.2023,0.0
OW1003,nicoleLewis,01.Apr.2023,01.May.2023,0.0
OW1003,nicoleLewis,01.May.2023,01.Jun.2023,0.0
OW1003,nicoleLewis,01.Jun.2023,01.Jul.2023,0.0
OW1003,nicoleLewis,01.Jul.2023,01.Aug.2023,0.0
OW1003,nicoleLewis,01.Aug.2023,01.Sep.2023,0.0
OW1003,nicoleLewis,01.Sep.2023,01.Oct.2023,0.0
OW1003,nicoleLewis,01.Oct.2023,01.Nov.2023,0.0
OW1003,nicoleLewis,01.Nov.2023,01.Dec.2023,0.0
OW1003,nicoleLewis,01.Dec.2023,01.Jan.2024,0.0
OW1003,nicoleLewis,01.Jan.2024,01.Feb.2024,0.0
OW1003,nicoleLewis,01.Feb.2024,01.Mar.2024,0.0
OW1003,nicoleLewis,01.Mar.2024,01.Apr.2024,0.0
OW1003,nicoleLewis,01.Apr.2024,01.May.2024,0.0
OW1003,nicoleLewis,01.May.2024,01.Jun.2024,0.0
OW1003,nicoleLewis,01.Jun.2024,01.Jul.2024,0.0
OW1003,nicoleLewis,01.Jul.2024,01.Aug.2024,0.0
OW1003,nicoleLewis,01.Aug.2024,01.Sep.2024,0.0
OW1003,nicoleLewis,01.Sep.2024,01.Oct.2024,0.0
OW1003,nicoleLewis,01.Oct.2024,01.Nov.2024,0.0
OW1003,nicoleLewis,01.Nov.2024,01.Dec.2024,0.0
OW1003,nicoleLewis,01.Dec.2024,01.Jan.2025,0.0
OW1003,nicoleLewis,01.Jan.2025,01.Feb.2025,0.0
OW1003,nicoleLewis,01.Feb.2025,01.Mar.2025,0.0
OW1003,nicoleLewis,01.Mar.2025,01.Apr.2025,0.0
OW1003,nicoleLewis,01.Apr.2025,01.May.2025,0.0
OW1003,nicoleLewis,01.May.2025,01.Jun.2025,0.0
OW1003,nicoleLewis,01.Jun.2025,01.Jul.2025,0.0
OW1003,nicoleLewis,01.Jul.2025,01.Aug.2025,0.0
OW1003,nicoleLewis,01.Aug.2025,01.Sep.2025,0.0
OW1003,nicoleLewis,01.Sep.2025,01.Oct.2025,0.0
OW1003,nicoleLewis,01.Oct.2025,01.Nov.2025,0.0
